name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
RPLL,2015-09-28,31,26,27.7,39,26,31.9,26.2,92.3,4.7,100,100,rain,,,,38.9,245.3,,85.2,9.6,125.9,10.8,5,,2015-09-28T05:45:16,2015-09-28T17:48:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-09-29,31,26,28.5,39,26,33.2,25.9,86.5,0.8,100,33.33,rain,,,,16.6,245.4,,84.3,9.8,156.2,13.5,6,,2015-09-29T05:45:20,2015-09-29T17:47:32,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-09-30,33,25.3,29.2,42.1,25.3,34.6,25.5,81.6,5.5,100,58.33,rain,,,,14.8,87.8,,60.8,9.5,148.6,12.8,6,,2015-09-30T05:45:24,2015-09-30T17:46:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RPLL,remote"
RPLL,2015-10-01,32,25,27.3,40.5,25,30.8,25.9,92.5,23.5,100,100,rain,,,35.3,16.6,277.7,1012.8,95.5,9.1,110.6,9.8,4,,2015-10-01T05:45:29,2015-10-01T17:46:04,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-02,29,25,26.2,33.5,25,27.3,25.1,94.1,26.2,100,91.67,rain,,,,20.5,206.6,,99,8.9,143.8,12.5,6,,2015-10-02T05:45:33,2015-10-02T17:45:21,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-03,33,25,29,39.1,25,32.8,24.4,78,0.5,100,20.83,rain,,,,14.8,125.4,,68.5,9.8,168.2,14.7,6,,2015-10-03T05:45:38,2015-10-03T17:44:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-04,30,25,26.9,37.3,25,29.1,25.6,93.2,19.3,100,83.33,rain,,,,22.3,30.6,,72,8.4,101.9,8.8,4,,2015-10-04T05:45:44,2015-10-04T17:43:55,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-05,31,25,27.9,40.5,25,31.8,25.3,86.9,25,100,100,rain,,,,16.6,49.8,,44.9,9.7,121.4,10.4,4,,2015-10-05T05:45:49,2015-10-05T17:43:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-06,31,26,28.6,40.5,26,33.7,25.9,85.9,20.7,100,33.33,rain,,,,16.6,284.7,,67.5,9.9,178,15.5,7,,2015-10-06T05:45:55,2015-10-06T17:42:30,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-07,32,26,29.1,39.5,26,34,25.2,80.3,0.1,100,4.17,rain,,,,25.9,80.5,,55.9,9.5,288.4,24.7,10,,2015-10-07T05:46:01,2015-10-07T17:41:49,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,RPLL
RPLL,2015-10-08,32,27,29.1,39.1,30.5,34.7,25.4,80.9,0.6,100,20.83,rain,,,,24.1,253.2,,62.2,10,272.7,23.4,9,,2015-10-08T05:46:07,2015-10-08T17:41:07,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,RPLL
RPLL,2015-10-09,32,25,28.7,39,25,32.9,25.1,82.3,0.7,100,20.83,rain,,,,20.5,260.5,,57.1,9.8,233.2,20.1,8,,2015-10-09T05:46:14,2015-10-09T17:40:27,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"RPLL,remote"
RPLL,2015-10-10,32,27,29.4,39,31,34.8,25,77.6,0,0,0,,,,,20.5,277.5,,45.9,9.8,251.7,21.7,9,,2015-10-10T05:46:21,2015-10-10T17:39:46,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-11,32,26,29.2,39.1,26,33.9,24.5,76.9,2.3,100,45.83,rain,,,,16.6,355.1,,65.9,9.6,258.8,22.4,9,,2015-10-11T05:46:29,2015-10-11T17:39:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-10-12,33,26,28.6,40.5,26,34.5,26.5,89.3,13.1,100,100,rain,,,,20.5,8.4,,66.4,9,250.8,21.9,9,,2015-10-12T05:46:37,2015-10-12T17:38:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-13,31,25,28.4,38.7,25,32.9,25.3,84.2,19.9,100,91.67,rain,,,,14.8,65.9,1014.8,78.5,9.5,267.2,23.1,9,,2015-10-13T05:46:45,2015-10-13T17:37:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-14,30,26,28,37.3,26,33,25.8,87.9,4.5,100,75,rain,,,,18.4,348.3,,79,9.6,239,20.6,9,,2015-10-14T05:46:54,2015-10-14T17:37:11,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-15,32,26,28.8,37.8,26,32.1,23.8,75.4,2.4,100,37.5,rain,,,,13,281.9,,69.5,9.8,154.3,13.3,7,,2015-10-15T05:47:04,2015-10-15T17:36:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-16,30,27,28.2,34.4,28.4,31.8,23.4,75.7,3.5,100,66.67,rain,,,,16.6,302.8,,86.8,9.8,185.3,15.9,8,,2015-10-16T05:47:13,2015-10-16T17:35:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-17,29,27,27.7,35.5,31.7,33.3,26.8,95.1,21.5,100,100,rain,,,27.7,18.4,294.9,,99,8.7,67.1,5.8,2,,2015-10-17T05:47:24,2015-10-17T17:35:20,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-18,28,26.8,27.9,35.4,30.1,34,26.8,94,25.5,100,100,rain,,,72.4,50,256.7,,99.7,8.6,133.1,11.7,5,,2015-10-18T05:47:34,2015-10-18T17:34:45,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2015-10-19,30,26,28,40.2,26,34.1,27,94.4,10.7,100,100,rain,,,61.2,42.5,248.3,,97,8.7,200.4,17.3,7,,2015-10-19T05:47:46,2015-10-19T17:34:10,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-10-20,30,24,28.3,37.3,24,32.9,25,82.9,3.6,100,33.33,rain,,,,35.3,260.2,,68.5,9.8,240.8,20.7,9,,2015-10-20T05:47:58,2015-10-20T17:33:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-21,31,27,28.6,36.4,30,32.2,23.6,75.3,0,0,0,,,,,31.7,272.8,,52.2,10,271.1,23.4,9,,2015-10-21T05:48:10,2015-10-21T17:33:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-22,30,24,27.7,37.3,24,31.6,25.3,87.4,0,0,0,,,,,29.5,252.3,,62.5,9.9,269.4,23.3,9,,2015-10-22T05:48:23,2015-10-22T17:32:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-23,30,26,28,35,26,31,24.2,80.5,0,0,0,,,,,18.4,267.6,,43.8,10,253.5,21.6,9,,2015-10-23T05:48:36,2015-10-23T17:31:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-24,31,25,28.2,35,25,30.9,23.5,76.6,0,0,0,,,,35.3,14.8,285.7,,43.3,9,220.6,19,8,,2015-10-24T05:48:50,2015-10-24T17:31:28,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-25,33,26,29.2,39.1,26,33.6,24.2,75.2,0,0,0,,,,,14.8,108.6,,65.3,7.9,216.3,18.8,8,,2015-10-25T05:49:05,2015-10-25T17:30:58,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-26,34,26,29.8,39.2,26,33.5,23.6,71.2,0.4,100,16.67,rain,,,,13,111.8,1015.8,54.3,9.4,224.8,19.5,8,,2015-10-26T05:49:20,2015-10-26T17:30:29,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-10-27,32,27,29.3,37.8,30.5,33.4,23.7,72.8,0.7,100,29.17,rain,,,,20.5,108.3,,66.9,9.8,237.6,20.7,9,,2015-10-27T05:49:35,2015-10-27T17:30:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-28,32,26,29,34.8,26,31.2,21.7,65.5,0.9,100,37.5,rain,,,,20.5,96.3,,65.8,10,254.7,21.9,9,,2015-10-28T05:49:52,2015-10-28T17:29:33,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-10-29,32,26,28.7,34.8,26,30.3,21,64,0,0,0,,,,,18.4,77,,56.3,10,198.3,17.3,6,,2015-10-29T05:50:09,2015-10-29T17:29:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-10-30,33,25,29.2,38,25,32.3,22.6,68.4,0.6,100,25,rain,,,,22.3,105.1,,45.9,10,192.6,16.7,7,,2015-10-30T05:50:26,2015-10-30T17:28:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-10-31,32,27,28.9,36.7,29.5,32.1,22.7,69.9,13.6,100,100,rain,,,,22.3,89.5,,61.2,10,93.9,8.2,3,,2015-10-31T05:50:44,2015-10-31T17:28:17,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-01,31,27,28.1,34.4,29.5,31.6,23.6,77.1,11.5,100,100,rain,,,,11.2,71.2,,86.9,9.6,99.3,8.6,4,,2015-11-01T05:51:03,2015-11-01T17:27:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-02,33,26,28.7,38,26,32,23.8,76,5.9,100,100,rain,,,,20.5,96.7,,61.1,10,182.2,15.8,6,,2015-11-02T05:51:22,2015-11-02T17:27:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-03,33,26,28.8,36.9,26,31.7,24,77.4,5.9,100,37.5,rain,,,,22.3,96.1,,53.3,9.7,172.3,14.7,6,,2015-11-03T05:51:42,2015-11-03T17:27:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2015-11-04,33,25,29.5,39.1,25,33.4,23.4,70.5,3,100,79.17,rain,,,,18.4,104.5,,52.8,10,183.4,15.9,6,,2015-11-04T05:52:03,2015-11-04T17:26:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-05,33,26,29.4,38,26,32.9,24,75.1,3.9,100,83.33,rain,,,,24.1,108.6,,38.6,9.9,222,19,8,,2015-11-05T05:52:24,2015-11-05T17:26:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-06,33,26,29,38,26,32.6,23.6,73.6,0.9,100,33.33,rain,,,,20.5,99.7,,46.9,10,171.3,14.9,6,,2015-11-06T05:52:46,2015-11-06T17:26:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"RPLL,remote"
RPLL,2015-11-07,34,26,29.4,39.2,26,33.2,23.4,71.1,0.2,100,8.33,rain,,,38.9,20.5,106.1,1025.7,35.5,10,242.5,20.9,8,,2015-11-07T05:53:08,2015-11-07T17:25:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,RPLL
RPLL,2015-11-08,34,23.2,29,38.2,23.2,32.1,23,72.7,6.2,100,87.5,rain,,,37.1,20.5,99,,41.3,10,221.1,19.3,8,,2015-11-08T05:53:31,2015-11-08T17:25:38,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2015-11-09,30,26,27.5,35.5,26,30.8,24.3,83.4,22,100,100,rain,,,,14.8,65.5,,61.1,9.8,195.7,17,7,,2015-11-09T05:53:55,2015-11-09T17:25:23,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-10,34,25,29,36.7,25,31.5,23.2,73.7,7.6,100,100,rain,,,,20.5,96.8,,32.3,9.8,256,22.3,9,,2015-11-10T05:54:19,2015-11-10T17:25:09,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-11,33,26,29,36,26,31.4,22.3,68.7,3.9,100,79.17,rain,,,,22.3,99.2,,53.3,10,255.9,22.2,9,,2015-11-11T05:54:44,2015-11-11T17:24:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-12,32,26,29,36.7,26,32,23.2,71.7,4.7,100,100,rain,,,,25.9,95.6,,51.1,10,243.4,21.2,9,,2015-11-12T05:55:09,2015-11-12T17:24:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-13,33,26,29,38,26,32,22.5,68.7,1.7,100,37.5,rain,,,,20.5,107.8,,38.6,10,253.5,21.9,9,,2015-11-13T05:55:35,2015-11-13T17:24:34,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-11-14,33,26,29.1,59.4,26,32.6,22.8,69.4,2.7,100,58.33,rain,,,,22.3,101.9,,33.3,10,248.6,21.5,9,,2015-11-14T05:56:02,2015-11-14T17:24:24,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-15,32,27,28.5,36.7,29.1,31.9,23.3,74.1,6.4,100,79.17,rain,,,,16.6,94.9,,51.2,9.9,219.8,19,8,,2015-11-15T05:56:29,2015-11-15T17:24:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-16,33,26,29,39.1,26,32.7,23.8,74.3,2.4,100,62.5,rain,,,,20.5,96.7,,53.3,10,236.7,20.5,8,,2015-11-16T05:56:57,2015-11-16T17:24:09,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-17,34,25,29.4,38.2,25,32.3,22.8,68.8,2,100,54.17,rain,,,,16.6,102.1,,37.5,10,248.7,21.5,9,,2015-11-17T05:57:25,2015-11-17T17:24:03,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-11-18,32,26,28.2,37.6,26,31.4,23.6,77.3,8.7,100,95.83,rain,,,33.5,16.6,85.5,,46,9.7,239.1,20.5,8,,2015-11-18T05:57:53,2015-11-18T17:23:59,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-19,34,25,29.2,36,25,31,21.6,65.9,4.1,100,37.5,rain,,,,20.5,93.3,,47,9.8,247.8,21.4,9,,2015-11-19T05:58:23,2015-11-19T17:23:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-11-20,33,25,28.6,36.7,25,30.5,20.9,63.7,2.3,100,58.33,rain,,,,22.3,89.5,,40.7,10,237,20.6,9,,2015-11-20T05:58:52,2015-11-20T17:23:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-21,33,26,29,36,26,30.9,21,62.8,5.3,100,79.17,rain,,,,27.7,69.1,,50.2,10,223,19.3,8,,2015-11-21T05:59:22,2015-11-21T17:23:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-22,33,26,29,36.9,26,31.8,22.6,69.4,2.8,100,66.67,rain,,,,20.5,104.9,,46.5,10,224.3,19.4,8,,2015-11-22T05:59:53,2015-11-22T17:23:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-23,31,26,28.1,34.4,26,30.8,22.9,74,0.9,100,37.5,rain,,,,190.8,101.8,,53.8,9.9,233.9,20.3,8,,2015-11-23T06:00:24,2015-11-23T17:23:53,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-11-24,31,25,28,34.4,25,30.2,22.7,73.7,14.7,100,66.67,rain,,,,16.6,355.3,,67.3,9.8,188.3,16.2,6,,2015-11-24T06:00:55,2015-11-24T17:23:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-11-25,33,26,28.8,36,26,31.4,22.8,71.7,9.9,100,70.83,rain,,,,16.6,103.3,1012.4,75.8,9.9,189.9,16.3,7,,2015-11-25T06:01:27,2015-11-25T17:24:00,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-26,32,26,28.3,34.8,26,30.2,21.5,67.4,4.8,100,95.83,rain,,,,14.8,94.5,,42.2,10,233.9,20.3,8,,2015-11-26T06:01:59,2015-11-26T17:24:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-27,33,23,28.2,36,23,30,21.7,68.8,5.2,100,91.67,rain,,,,18.4,98.5,,59.5,10,236.9,20.5,8,,2015-11-27T06:02:31,2015-11-27T17:24:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2015-11-28,32,26,28.4,36.7,26,31.5,23.1,73.4,16.1,100,100,rain,,,,18.4,91.4,,62.2,10,223.7,19.4,8,,2015-11-28T06:03:04,2015-11-28T17:24:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-29,34,24,28.7,37.2,24,31.4,23.3,74.5,12.1,100,75,rain,,,,22.3,90.7,,70.6,9.7,182.2,15.9,7,,2015-11-29T06:03:37,2015-11-29T17:24:26,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-11-30,33,26,28.8,38,26,31.5,22.9,71.4,8,100,95.83,rain,,,,16.6,88.2,,64.8,9.8,214.3,18.5,8,,2015-11-30T06:04:10,2015-11-30T17:24:35,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-01,31,26,27.7,36.4,26,30.4,23.4,77.7,7.1,100,70.83,rain,,,,25.9,102.1,1024.4,62.2,9.8,189,16.4,6,,2015-12-01T06:04:43,2015-12-01T17:24:46,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-02,33,24,28,38,24,29.9,22.4,73,0,0,0,,,,,16.6,109.2,,40.7,10,245.8,21.4,9,,2015-12-02T06:05:17,2015-12-02T17:24:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2015-12-03,33,24,28.3,35.2,24,29.7,21.1,66.9,0.3,100,12.5,rain,,,,22.3,102.1,,30.3,10,232.3,20.1,8,,2015-12-03T06:05:51,2015-12-03T17:25:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,RPLL
RPLL,2015-12-04,34,25,28.7,36.4,25,30.3,21.2,65.4,2.6,100,70.83,rain,,,,18.4,92.3,,33.3,10,244.1,21.1,9,,2015-12-04T06:06:25,2015-12-04T17:25:24,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2015-12-05,30,25,27.3,35.5,25,30.2,24.1,83.2,12.1,100,100,rain,,,,22.3,100,,77.9,9.7,180.4,15.4,6,,2015-12-05T06:06:59,2015-12-05T17:25:39,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-06,32,25,28.6,37.8,25,32,24,77.1,5.1,100,100,rain,,,,20.5,7.2,,52.7,10,100.8,8.6,4,,2015-12-06T06:07:33,2015-12-06T17:25:55,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-07,34,26,29.2,38.2,26,32.5,23.2,71.5,7.4,100,100,rain,,,,18.4,102.3,,42.8,10,194.8,16.8,8,,2015-12-07T06:08:07,2015-12-07T17:26:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-08,33,26,29,38,26,32.2,23,71.2,5.7,100,100,rain,,,,20.5,103.5,,51.6,10,213.5,18.6,8,,2015-12-08T06:08:41,2015-12-08T17:26:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-09,33,27,29,36.9,29.5,32.3,22.8,70.2,3.9,100,75,rain,,,48.2,24.1,102.6,1009.3,54.9,10,219.7,19.1,8,,2015-12-09T06:09:15,2015-12-09T17:26:49,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2015-12-10,34,26,29.6,43.4,26,33.2,23.4,70.8,0.4,100,12.5,rain,,,,11.2,108.4,,35,10,228.6,19.8,8,,2015-12-10T06:09:48,2015-12-10T17:27:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,RPLL
RPLL,2015-12-11,31,26,28.6,37.6,26,32.2,24.2,77.9,1.5,100,37.5,rain,,,53.6,14.8,359.6,,63.3,9.7,228.5,19.7,8,,2015-12-11T06:10:22,2015-12-11T17:27:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,RPLL
RPLL,2015-12-12,31,26,28.3,35.4,26,31.1,23.2,74.7,0.4,100,16.67,rain,,,35.3,13,118.6,1013.7,66.4,9.5,222.4,19.3,8,,2015-12-12T06:10:56,2015-12-12T17:27:52,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,RPLL
RPLL,2015-12-13,32,26,28.6,37.8,26,31.5,23,72.7,0.5,100,20.83,rain,,,,38.9,74.2,,48.6,9.4,238.8,20.7,8,,2015-12-13T06:11:29,2015-12-13T17:28:14,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
