name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
RPLL,2018-06-11,29,24,25.8,39.5,24,26.8,25.7,99.5,22.1,100,100,rain,,,77.8,55.4,231,,96.9,8,141.1,12.2,5,,2018-06-11T05:26:30,2018-06-11T18:24:43,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-12,27,25,25.8,31.7,25,26.2,25.8,100,16,100,100,rain,,,,22.3,229.8,,99.5,8.4,116.3,10,4,,2018-06-12T05:26:37,2018-06-12T18:25:00,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-13,28,25,26,35.4,25,27.9,26,100,19.4,100,100,rain,,,,22.3,232.1,,99,8.2,111.7,9.5,4,,2018-06-13T05:26:45,2018-06-13T18:25:17,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-14,32,24,27.8,42.2,24,33.6,26.7,94.3,6.6,100,100,rain,,,,22.3,224.6,,96.9,9.2,124.2,10.7,4,,2018-06-14T05:26:53,2018-06-14T18:25:33,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-15,32,26,28.6,44,26,34.5,26.6,90,4.6,100,100,rain,,,,29.5,220,,87.9,9.7,187.7,16.1,6,,2018-06-15T05:27:02,2018-06-15T18:25:49,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-16,30,25,27.7,40.2,25,32.9,26.9,95.9,3,100,66.67,rain,,,,33.5,238.2,,92.5,9.6,275,23.7,9,,2018-06-16T05:27:12,2018-06-16T18:26:05,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-17,32,26,28.3,42,26,33.3,26.1,88.9,1.4,100,45.83,rain,,,50,29.5,242.7,,86.2,9.9,141.7,12.2,5,,2018-06-17T05:27:22,2018-06-17T18:26:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-06-18,31,27,28.9,42.2,31,36,26.8,89.2,0.6,100,25,rain,,,,25.9,260.8,,74.3,10,144.2,12.5,5,,2018-06-18T05:27:33,2018-06-18T18:26:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-06-19,33,28,29.8,39.1,34.4,36.7,26.2,82.7,0,0,0,,,,,29.5,260.4,,55.4,10,166.9,14.4,5,,2018-06-19T05:27:44,2018-06-19T18:26:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2018-06-20,31,26,28.5,44.1,26,35.9,27.7,95.5,5,100,58.33,rain,,,,35.3,257.5,,74.2,9.7,125.5,10.9,4,,2018-06-20T05:27:56,2018-06-20T18:27:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-06-21,31,25,27.5,42.2,25,31.9,26.6,95.7,15.9,100,100,rain,,,51.8,29.5,265.8,,86,9.4,100.3,8.7,3,,2018-06-21T05:28:09,2018-06-21T18:27:17,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-22,30,25,27.6,40.2,25,32.5,26.8,95.9,16.8,100,100,rain,,,31.7,27.7,249.7,,69.5,9.8,183.7,15.8,6,,2018-06-22T05:28:22,2018-06-22T18:27:29,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-23,34,26,28,40.5,26,31.3,26,90.4,9.3,100,100,rain,,,,25.9,130.1,,64.2,9.3,185.1,16,7,,2018-06-23T05:28:36,2018-06-23T18:27:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-24,33,26,28.8,40.5,26,34.7,26.4,87.8,7.1,100,95.83,rain,,,,20.5,137.1,,90.4,9.2,137.9,11.8,5,,2018-06-24T05:28:49,2018-06-24T18:27:53,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-25,30,25,27.5,39.5,25,32.2,26.8,96.7,13.4,100,100,rain,,,,16.6,314.7,,96.5,9,124.6,10.7,4,,2018-06-25T05:29:04,2018-06-25T18:28:04,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-26,30,25,26.7,40.2,25,29.8,26.6,99.3,12.5,100,100,rain,,,,16.6,39.4,,93.4,9.3,169.2,14.6,6,,2018-06-26T05:29:19,2018-06-26T18:28:14,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-27,33,25,27.7,38,25,31.2,25.8,90.5,3.5,100,87.5,rain,,,,16.6,165.5,,75.2,9.9,168.9,14.6,6,,2018-06-27T05:29:34,2018-06-27T18:28:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-06-28,32,26,28.8,44.1,26,35.6,27.2,91.5,1.2,100,33.33,rain,,,38.9,27.7,249.7,,38.1,9.8,221.5,19.1,7,,2018-06-28T05:29:49,2018-06-28T18:28:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-06-29,32,27,29.1,42.1,31.7,36.7,27,90.2,0,0,0,,,,,31.7,253.9,,41.2,10,268.4,23.2,9,,2018-06-29T05:30:05,2018-06-29T18:28:41,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,RPLL
RPLL,2018-06-30,31,27,28.9,42.2,31.7,37.8,28.1,95.9,1.5,100,58.33,rain,,,,29.5,260.3,,74.1,9.8,192.9,16.6,7,,2018-06-30T05:30:21,2018-06-30T18:28:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-07-01,30,26,28,42,26,34.3,27.3,95.7,2.9,100,83.33,rain,,,,25.9,239.9,,76.8,10,178.9,15.4,6,,2018-07-01T05:30:38,2018-07-01T18:28:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-02,31,25.2,28,42.2,25.2,34.3,27.2,97,1.4,100,58.33,rain,,,55.4,31.7,253.2,,73.4,9.9,222.6,19.2,7,,2018-07-02T05:30:54,2018-07-02T18:29:02,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RPLL,remote"
RPLL,2018-07-03,31,26,28.6,42.2,26,35.7,27.3,93.1,0.8,100,33.33,rain,,,,33.5,254,,62.2,10,187.7,16.1,6,,2018-07-03T05:31:11,2018-07-03T18:29:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-07-04,31,26,28.5,46.3,26,35.6,27.4,94.3,2.3,100,58.33,rain,,,,33.5,254,,53.8,10,122.6,10.5,4,,2018-07-04T05:31:28,2018-07-04T18:29:12,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-05,31,26,28.5,42.2,26,34.9,27,91.9,1.2,100,33.33,rain,,,,31.7,247.8,,50.1,10,174.7,15,6,,2018-07-05T05:31:46,2018-07-05T18:29:15,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-07-06,33,27,28.3,39.1,31.7,34.3,26.8,92.8,6.5,100,50,rain,,,,20.5,228.3,,72,9.7,158,13.6,6,,2018-07-06T05:32:03,2018-07-06T18:29:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-07-07,32,26,27.8,42.1,26,33.7,27.2,96.7,20,100,100,rain,,,,16.6,129.6,,84.2,9.7,108.7,9.5,5,,2018-07-07T05:32:21,2018-07-07T18:29:20,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-08,30,25,27,40.2,25,30.5,26.7,98.1,31.7,100,100,rain,,,27.7,13,135.8,,91.7,9.7,82.2,6.9,2,,2018-07-08T05:32:38,2018-07-08T18:29:21,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-07-09,31,25,26.9,39,25,30.3,26.5,97.7,10.7,100,100,rain,,,,24.1,208,,80.2,9.7,105,9.1,5,,2018-07-09T05:32:56,2018-07-09T18:29:22,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-07-10,30,25,27.3,42,25,32,26.9,97.9,7.4,100,75,rain,,,46.4,25.9,235.3,,88.4,9.4,89,7.7,3,,2018-07-10T05:33:14,2018-07-10T18:29:21,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-07-11,30,26,27.5,38.7,26,32.1,27,97.3,5,100,100,rain,,,,27.7,231.1,,88.5,9.8,75.8,6.4,3,,2018-07-11T05:33:32,2018-07-11T18:29:20,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-12,30,26,27.2,37.3,26,30.7,26.4,95.8,8.2,100,100,rain,,,,27.7,229,,93.5,9.9,76.1,6.6,2,,2018-07-12T05:33:49,2018-07-12T18:29:17,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-13,32,24,27.2,40.2,24,29.6,25.9,93.3,12.6,100,83.33,rain,,,,77.8,223.4,,88.8,9.3,122.6,10.8,4,,2018-07-13T05:34:07,2018-07-13T18:29:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-14,32,26,27.9,39.1,26,32.5,26.6,93.6,23.8,100,100,rain,,,,22.3,201.2,,91,10,125.4,10.9,5,,2018-07-14T05:34:25,2018-07-14T18:29:10,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-15,29,25,26.9,39.5,25,30.9,26.8,99.8,9.7,100,100,rain,,,,24.1,234,,96,9,115,9.8,4,,2018-07-15T05:34:43,2018-07-15T18:29:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-16,29,25,26.6,39.5,25,29.5,26.5,99.8,14.1,100,100,rain,,,37.1,33.5,244.4,,98.5,9,101.1,8.7,3,,2018-07-16T05:35:00,2018-07-16T18:28:59,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-17,27,24,25.3,31.7,24,25.5,25.3,100,55.1,100,100,rain,,,,31.7,234.4,,100,7.8,92.1,8,3,,2018-07-17T05:35:18,2018-07-17T18:28:52,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-18,30,25,27.4,40.2,25,32.9,27,97.5,8.9,100,79.17,rain,,,,25.9,249.8,,99.5,8,109.9,9.4,3,,2018-07-18T05:35:35,2018-07-18T18:28:44,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-19,30,25,27,44,25,30.9,26.9,99.8,16.9,100,100,rain,,,,31.7,279.1,,98.5,8.5,161.9,13.9,6,,2018-07-19T05:35:53,2018-07-19T18:28:35,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-20,30,24,26.8,40.2,24,30.8,26.8,99.5,11.9,100,100,rain,,,53.6,33.5,254.4,,97,8.3,161.6,13.8,5,,2018-07-20T05:36:10,2018-07-20T18:28:26,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-21,31,25,28,42.2,25,34.2,27.4,97.1,9.8,100,100,rain,,,79.6,46.4,231.9,,99,9.3,204.1,17.7,7,,2018-07-21T05:36:27,2018-07-21T18:28:15,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-22,27,25,25.8,31.7,25,26.5,25.8,100,52.4,100,100,rain,,,,29.5,249.5,,99.5,8,118.3,10.1,4,,2018-07-22T05:36:43,2018-07-22T18:28:03,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-23,29,25,26.3,36.7,25,28.8,26.2,99.1,21.8,100,100,rain,,,,20.5,249.4,,99,9.8,91.1,7.8,3,,2018-07-23T05:37:00,2018-07-23T18:27:51,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-24,29,25,26.9,36.7,25,30.4,26.7,99.1,2,100,79.17,rain,,,,20.5,250.8,,95.5,9.7,99.3,8.5,3,,2018-07-24T05:37:16,2018-07-24T18:27:37,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-25,30,25,27.1,42,25,32.1,26.8,98.4,7.2,100,91.67,rain,,,,33.5,249.6,,86.8,9.9,180.5,15.5,6,,2018-07-25T05:37:32,2018-07-25T18:27:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-26,29,25,26.9,38,25,30.1,26.6,98.4,8.1,100,100,rain,,,,22.3,247.7,,81.5,9.6,170.7,14.8,6,,2018-07-26T05:37:48,2018-07-26T18:27:08,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-27,28.8,25,26.4,35.4,25,28.3,25.9,97.5,11.1,100,100,rain,,,,13,241.9,,88.6,9.7,211.5,18.3,7,,2018-07-27T05:38:04,2018-07-27T18:26:51,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-07-28,30,25,27,44,25,31.3,27,99.8,10.9,100,100,rain,,,,25.9,235.9,,96.5,9.7,138.9,12,5,,2018-07-28T05:38:19,2018-07-28T18:26:34,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-29,30,25,27.6,44,25,33.3,27.2,97.7,14.3,100,100,rain,,,,33.5,245.7,,86.3,9.6,245.5,21.1,8,,2018-07-29T05:38:34,2018-07-29T18:26:16,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-30,30,26,28.3,44,26,35.8,27.8,97.8,6.3,100,100,rain,,,,31.7,247,,74.7,10,233.5,20.1,8,,2018-07-30T05:38:49,2018-07-30T18:25:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-07-31,31,26,28.4,44.1,26,35.7,27.4,94.3,11.3,100,100,rain,,,,29.5,246.5,,63.8,10,206.6,17.8,7,,2018-07-31T05:39:04,2018-07-31T18:25:37,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-01,31,25.5,28.7,42,25.5,34.8,26.2,87,5.7,100,75,rain,,,,37.1,244.6,,58.8,10,175.2,15.2,6,,2018-08-01T05:39:18,2018-08-01T18:25:16,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-08-02,30,26,27.9,37.3,26,32.9,26.1,90.5,4.3,100,100,rain,,,,29.5,239.4,,74.3,9.7,119.7,10.4,4,,2018-08-02T05:39:32,2018-08-02T18:24:54,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-03,30,26,27.7,36.7,26,31.6,24.6,83.3,4.1,100,54.17,rain,,,,25.9,244.4,,88.5,9.8,142.4,12.3,4,,2018-08-03T05:39:45,2018-08-03T18:24:32,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-04,31,26,27.5,42.2,26,30.8,25.5,89.4,6.8,100,79.17,rain,,,,27.7,246.9,,71,9.6,106.3,9.2,4,,2018-08-04T05:39:58,2018-08-04T18:24:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-05,31,25,27.8,42.2,25,32.8,26.5,93,2.2,100,41.67,rain,,,,29.5,250,,73.2,10,164.1,14.4,6,,2018-08-05T05:40:11,2018-08-05T18:23:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-08-06,30,26,27.8,42,26,32.5,26.3,92,16.2,100,66.67,rain,,,,25.9,221,,73.7,9.9,131.5,11.2,5,,2018-08-06T05:40:24,2018-08-06T18:23:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-08-07,32,26,27.8,40.5,26,31.6,26.2,91.7,5.5,100,100,rain,,,,22.3,222.1,,93.5,9.8,162.5,14,7,,2018-08-07T05:40:36,2018-08-07T18:22:52,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-08,32,26,28,39.5,26,30.8,25.4,87.7,2.3,100,95.83,rain,,,,25.9,226.6,,89.9,9.7,102.8,9,4,,2018-08-08T05:40:48,2018-08-08T18:22:26,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-09,31,26,27.9,37.6,26,32.4,25.9,89.4,3.1,100,91.67,rain,,,,27.7,232.3,,95.5,9.7,100.5,8.6,3,,2018-08-09T05:40:59,2018-08-09T18:21:58,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-10,29,26,27.5,39.5,26,32.6,27.1,97.9,5.3,100,70.83,rain,,,,29.5,249.4,,96.5,9.3,93.5,8.1,3,,2018-08-10T05:41:10,2018-08-10T18:21:29,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-11,28,25,26.6,34.4,25,29.2,26.3,98.4,28.1,100,100,rain,,,48.2,29.5,231.8,,99,8.2,102.3,8.8,3,,2018-08-11T05:41:21,2018-08-11T18:21:00,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-12,29,25,26.8,38,25,30.2,26.8,99.8,25.2,100,100,rain,,,61.2,33.5,233.3,,99,7.8,175,15,7,,2018-08-12T05:41:32,2018-08-12T18:20:30,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-13,30,25,27.3,38.7,25,31.1,26.5,95.8,7.4,100,100,rain,,,44.6,38.9,230.4,,99,8.8,234.1,20.2,8,,2018-08-13T05:41:42,2018-08-13T18:19:59,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-14,31,24.8,27.5,37.6,24.8,31.3,26.3,93.9,2.6,100,66.67,rain,,,55.4,35.3,228.9,,87.1,9.8,242.3,20.8,9,,2018-08-14T05:41:51,2018-08-14T18:19:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-08-15,32,27,28.9,40.5,31.7,35.5,26.6,88.3,1,100,41.67,rain,,,57.6,38.9,244.1,,74.3,9.9,211,18.4,7,,2018-08-15T05:42:01,2018-08-15T18:18:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-08-16,31,24,28.3,42.2,24,35.4,27.3,94.6,12.1,100,100,rain,,,42.5,35.3,246.4,,80,9.6,207.9,17.8,8,,2018-08-16T05:42:10,2018-08-16T18:18:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-17,31,24,27.5,44.1,24,33.5,27,96.8,5.2,100,87.5,rain,,,,35.3,245.5,,91.4,8.5,156.2,13.6,6,,2018-08-17T05:42:18,2018-08-17T18:17:48,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-18,30,24,26.3,35.4,24,28.9,26.1,98.8,4.5,100,95.83,rain,,,,31.7,241.9,,95,9.7,130.8,11.3,5,,2018-08-18T05:42:27,2018-08-18T18:17:14,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-19,30,25,27,40.2,25,30.8,26.5,97.1,6.9,100,100,rain,,,63,33.5,239.7,,89.5,9.7,194.6,16.7,7,,2018-08-19T05:42:35,2018-08-19T18:16:39,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-20,31,25,27.6,40.2,25,32.5,26.5,94.1,1.9,100,70.83,rain,,,,37.1,238.3,,92.8,9.5,206,17.9,7,,2018-08-20T05:42:43,2018-08-20T18:16:03,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-21,31,24.9,27.2,42,24.9,31,26,93.3,2.9,100,83.33,rain,,,35.3,33.5,240.9,,74.6,9.5,217.5,18.6,7,,2018-08-21T05:42:50,2018-08-21T18:15:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-08-22,29.7,24.7,26.7,35.4,24.7,28.7,24.4,87.9,1.5,100,62.5,rain,,,,20.2,241.3,,77.9,10,233.4,20,8,,2018-08-22T05:42:57,2018-08-22T18:14:50,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RPLL,remote"
RPLL,2018-08-23,31,26,28.8,40.5,26,35.2,26.6,88.9,0.8,100,33.33,rain,,,,37.1,245.3,,71.6,9.9,263.5,22.8,9,,2018-08-23T05:43:04,2018-08-23T18:14:12,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-08-24,31,27,28.9,40.2,31.7,36.9,27.5,92.8,4.3,100,66.67,rain,,,,37.1,244.4,,80.6,10,232,20,8,,2018-08-24T05:43:10,2018-08-24T18:13:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2018-08-25,31,28,28.9,42.2,35.4,37.3,27.8,94.5,2.6,100,75,rain,,,,38.9,243.8,,94,9.9,151.2,13,6,,2018-08-25T05:43:16,2018-08-25T18:12:55,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-26,30,27,28.6,38.7,31.7,35.5,26.9,91.2,1.2,100,50,rain,,,,20.5,228.5,,96,10,133.1,11.4,5,,2018-08-26T05:43:22,2018-08-26T18:12:16,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-08-27,32,27,29,40.5,31.7,35.2,26.2,85.6,2.9,100,70.83,rain,,,,27.7,251,,89.3,9.9,158.9,13.6,6,,2018-08-27T05:43:28,2018-08-27T18:11:37,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-28,32,27,29,38.7,31,34.4,25.5,82.7,1.3,100,33.33,rain,,,,29.5,264.9,,62.7,10,195.4,17,7,,2018-08-28T05:43:33,2018-08-28T18:10:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2018-08-29,32,26,29.3,37.3,26,33.4,23.8,73.7,0,0,0,,,,,22.3,256.7,,63.2,10,156.5,13.5,5,,2018-08-29T05:43:38,2018-08-29T18:10:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2018-08-30,31,27,28.7,36.4,30.5,33.3,24.9,81.2,3.6,100,79.17,rain,,,,18.4,263.3,,70.6,9.6,224.1,19.4,8,,2018-08-30T05:43:43,2018-08-30T18:09:35,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-08-31,31,25,27.6,42.2,25,32.7,27,96.4,15.7,100,75,rain,,,33.5,14.8,330.7,,87.8,8.7,220.9,19.2,8,,2018-08-31T05:43:48,2018-08-31T18:08:53,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-01,30,25,27.2,40.2,25,31.9,26.8,97.7,36.2,100,100,rain,,,31.7,16.6,338.2,,92,9,174.5,15,7,,2018-09-01T05:43:52,2018-09-01T18:08:11,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-02,31,26,28,42.2,26,34.3,27.3,96.4,7.2,100,100,rain,,,,20.5,228.6,,85.4,10,160,13.8,6,,2018-09-02T05:43:56,2018-09-02T18:07:29,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2018-09-03,31,25,27.3,40.5,25,30.2,26.1,94,13.6,100,100,rain,,,,27.7,261,,92,9.8,113.3,9.8,4,,2018-09-03T05:44:00,2018-09-03T18:06:46,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-04,30,25,27.2,40.2,25,31.1,26.5,96.4,6.8,100,100,rain,,,,29.5,244.2,,86.8,9.9,213.6,18.5,7,,2018-09-04T05:44:04,2018-09-04T18:06:03,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-05,30,25,27.5,40.2,25,32.5,26.8,95.8,6.1,100,100,rain,,,,20.5,247.7,,79,9.8,145.7,12.6,6,,2018-09-05T05:44:08,2018-09-05T18:05:20,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-06,31,25,27,37.6,25,30.1,26,94.7,26.1,100,100,rain,,,,22.3,100.3,,94,9,177.9,15.5,6,,2018-09-06T05:44:11,2018-09-06T18:04:36,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-07,29,25,26.5,36.7,25,29.5,26.1,97.4,11.2,100,100,rain,,,,25.9,242,,84,9.2,186,16.1,6,,2018-09-07T05:44:15,2018-09-07T18:03:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2018-09-08,31,25,28,42,25,33.8,27.1,95.5,2.3,100,33.33,rain,,,,31.7,255.6,,60,9.9,268.6,23.1,9,,2018-09-08T05:44:18,2018-09-08T18:03:08,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
