name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
RPLL,2021-04-15,33,27,29.2,39.1,29.5,33.4,23.7,72.7,11.9,100,100,rain,,,,16.6,105.7,1009.5,57,10,278.8,24.2,9,,2021-04-15T05:42:23,2021-04-15T18:09:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-16,35,26,30.2,39.4,26,33.9,22.9,66,5.3,100,33.33,rain,,,33.5,16.6,113.4,1009.9,50.1,10,313.8,27.2,10,,2021-04-16T05:41:46,2021-04-16T18:10:06,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-04-17,33,25,29.4,38,25,32.5,22.5,67.1,0,0,0,,,,,14.8,88.5,1009.9,68.9,9.9,282.4,24.6,9,,2021-04-17T05:41:09,2021-04-17T18:10:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-04-18,33,27,29.5,36.1,29.5,33.2,23,68.9,0,0,0,,,,,16.6,315.2,1007.4,75.3,10,305.1,26.5,10,,2021-04-18T05:40:33,2021-04-18T18:10:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-04-19,33,27,29.8,36.1,28.4,33.1,22.1,64.6,2.2,100,62.5,rain,,,,29.5,290,1005.9,66.4,10,284,24.4,10,,2021-04-19T05:39:57,2021-04-19T18:10:34,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-20,31,27,28.9,37.6,28.7,33,23.5,73.1,0.6,100,25,rain,,,,29.5,268.1,1005.5,81.6,10,259.2,22.3,9,,2021-04-20T05:39:22,2021-04-20T18:10:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-04-21,32,28,29.6,39.1,31.8,35,24.7,75.1,2,100,66.67,rain,,,,27.7,261.5,1005.8,88.5,10,211,18.1,8,,2021-04-21T05:38:47,2021-04-21T18:10:54,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-22,33,28,29.8,40.5,31.8,35.6,25,75.9,1.6,100,58.33,rain,,,,27.7,261.2,1005.7,61.1,10,286.8,24.8,9,,2021-04-22T05:38:13,2021-04-22T18:11:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-23,33,28,29.7,39.1,31.1,34.4,23.9,71.5,2.3,100,45.83,rain,,,,29.5,283.5,1006.4,42.3,9.8,284.6,24.6,9,,2021-04-23T05:37:39,2021-04-23T18:11:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-04-24,32,26,29,37.8,26,32.7,23.3,71.5,0.7,100,29.17,rain,,,,25.9,285.6,1008.7,26,9.7,321.9,27.7,10,,2021-04-24T05:37:07,2021-04-24T18:11:26,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-04-25,32,27,29.3,36.7,29.5,33.1,23.3,70.9,1.5,100,62.5,rain,,,,24.1,265.6,1009.2,28.1,9,317,27.4,10,,2021-04-25T05:36:34,2021-04-25T18:11:37,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-04-26,31,26,28.4,36.4,26,31.3,22.6,71.2,1,100,41.67,rain,,,,22.3,109,1010.5,59.6,9.9,293.9,25.4,10,,2021-04-26T05:36:03,2021-04-26T18:11:49,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-27,32,26,28.5,35.7,26,31.1,22.1,68.6,2.3,100,66.67,rain,,,37.1,20.5,113.2,1011.8,54.7,10,294.5,25.5,10,,2021-04-27T05:35:32,2021-04-27T18:12:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-04-28,34,25,29.1,39.2,25,31.8,22.2,67,0,0,0,,,,,16.6,115.3,1012.3,29.2,10,299.5,25.8,10,,2021-04-28T05:35:02,2021-04-28T18:12:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-04-29,34,26,29.5,39.2,26,33.2,23.1,69.3,0,0,0,,,,,25.9,237.5,1010.7,49.6,10,303.7,26.3,10,,2021-04-29T05:34:32,2021-04-29T18:12:26,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-04-30,35,28,30.3,41.8,31.8,35.9,24.5,72,0,0,0,,,,,22.3,157.3,1010.6,46.5,9.6,300.4,25.8,10,,2021-04-30T05:34:03,2021-04-30T18:12:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-05-01,35,28,30.9,40.5,30.6,35.1,23,63.8,0,0,0,,,,,13,106.9,1011.3,37.6,10,303.4,26.3,10,,2021-05-01T05:33:35,2021-05-01T18:12:52,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,RPLL
RPLL,2021-05-02,35,27,30.5,40.5,29.1,34.4,22.7,64,0.4,100,16.67,rain,,,37.1,18.4,106.7,1011.6,27.6,10,315.5,27.3,10,,2021-05-02T05:33:08,2021-05-02T18:13:05,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-03,36,25.1,30.5,43.1,25.1,34.2,22.5,63.3,2.3,100,62.5,rain,,,,24.1,89,1010.5,32.9,10,307.6,26.6,10,,2021-05-03T05:32:41,2021-05-03T18:13:19,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"RPLL,remote"
RPLL,2021-05-04,35,27,30.9,41.8,29.5,35.9,23.6,65.5,10.7,100,100,rain,,,,22.3,102.4,1010.2,41.3,10,227,19.5,8,,2021-05-04T05:32:16,2021-05-04T18:13:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-05,35,27,31.3,41.8,30,36.1,23.5,64.5,4.6,100,33.33,rain,,,42.5,22.3,99.4,1010.3,29.7,10,194.2,16.9,6,,2021-05-05T05:31:51,2021-05-05T18:13:47,0.77,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,RPLL
RPLL,2021-05-06,36,28,31.5,41.8,31.1,35.7,22.8,60.8,3.1,100,66.67,rain,,,37.1,24.1,94.7,1010.8,33.9,10,294.3,25.4,10,,2021-05-06T05:31:26,2021-05-06T18:14:02,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-07,35,28,30.8,43.2,31.1,35.9,23.8,66.4,5.5,100,41.67,rain,,,35.3,20.5,98.5,1010.3,51.7,10,170.9,14.7,6,,2021-05-07T05:31:03,2021-05-07T18:14:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-08,36,27,31.1,44.5,29.5,36.6,24.1,67.1,2.6,100,75,rain,,,38.9,36,90.5,1009.3,40.2,10,122,10.4,4,,2021-05-08T05:30:40,2021-05-08T18:14:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-09,36,28,31.5,44.8,31.8,37.3,24.3,66.2,0.5,100,20.83,rain,,,35.3,36,101.2,1008.6,28.1,10,209.1,18,7,,2021-05-09T05:30:19,2021-05-09T18:14:48,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,RPLL
RPLL,2021-05-10,36,29,31.2,46.1,33.5,37.3,24.5,67.9,1.8,100,37.5,rain,,,,20.5,108.6,1008.9,55.3,10,183.5,15.9,6,,2021-05-10T05:29:58,2021-05-10T18:15:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-11,35,28,31.3,43.4,32.6,37.7,24.8,69.3,0.6,100,25,rain,,,,16.6,118.3,1009,67,10,183.6,15.9,6,,2021-05-11T05:29:38,2021-05-11T18:15:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-12,36,29,31.7,43.1,33.5,37.5,24.2,65.1,1.3,100,41.67,rain,,,,20.5,109.8,1008.8,27.1,10,264.5,22.9,10,,2021-05-12T05:29:19,2021-05-12T18:15:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-13,34,29,31.3,41.8,33.2,36.5,23.8,65.5,1.4,100,45.83,rain,,,40.7,22.3,111.6,1008.4,26,10,286.1,24.6,10,,2021-05-13T05:29:00,2021-05-13T18:15:54,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-14,35,28,31.3,41.8,30.6,35.7,22.8,61.2,2,100,54.17,rain,,,37.1,22.3,110.8,1008.9,31.8,10,285.5,24.5,10,,2021-05-14T05:28:43,2021-05-14T18:16:11,0.08,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,RPLL
RPLL,2021-05-15,36,29,31.7,43.2,33.5,37.7,24.3,65.8,4.5,100,95.83,rain,,,,20.5,105.5,1009,29.2,10,129.8,11.1,4,,2021-05-15T05:28:27,2021-05-15T18:16:28,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-16,36,28,31.5,43.2,31.1,37.2,24.1,65.4,2.1,100,33.33,rain,,,,22.3,106.9,1009.3,26,10,232.1,20.1,8,,2021-05-16T05:28:11,2021-05-16T18:16:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-17,36,28,31.9,44.5,30.6,37.4,23.8,62.7,0.5,100,20.83,rain,,,37.1,20.5,97.5,1009.2,25,10,235.1,20.2,8,,2021-05-17T05:27:56,2021-05-17T18:17:03,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,RPLL
RPLL,2021-05-18,34,29,31,41.8,33.5,37.3,24.7,69.4,6.3,100,100,rain,,,,20.5,108.6,1009.4,70.6,10,123.3,10.6,4,,2021-05-18T05:27:42,2021-05-18T18:17:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-19,35,29,31.3,43.2,33.5,36.6,23.9,65.3,1.1,100,41.67,rain,,,,36,100,1008.8,53.8,10,217.2,18.7,8,,2021-05-19T05:27:29,2021-05-19T18:17:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-20,36,28,31.5,43.2,31.1,37.3,24.2,65.6,4.1,100,100,rain,,,31.7,16.6,106.8,1009.6,54.8,10,184.2,15.9,6,,2021-05-20T05:27:17,2021-05-20T18:17:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-21,36,27,30.7,43.1,30.5,36.9,25,72.7,3.3,100,54.17,rain,,,,14.8,164,1009.5,56.4,10,141,12.1,5,,2021-05-21T05:27:06,2021-05-21T18:18:16,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-22,35,29,31,42,34.4,37.5,25.1,71.6,0.8,100,33.33,rain,,,,29.5,231.5,1008.6,52.3,10,259.3,22.4,9,,2021-05-22T05:26:56,2021-05-22T18:18:35,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-23,36,28,31.4,43.1,32.6,37.6,24.7,68.6,1.4,100,45.83,rain,,,,14.8,133.3,1008.6,45.9,10,281.7,24.4,9,,2021-05-23T05:26:47,2021-05-23T18:18:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-24,36,28,30.6,41.8,31.1,35.1,23.3,66,2.8,100,100,rain,,,,13,108.8,1009.8,31,9.8,251.6,21.6,8,,2021-05-24T05:26:38,2021-05-24T18:19:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-25,36,28,31.7,41.8,31.8,37.4,24.2,65.4,1.8,100,54.17,rain,,,,16.6,113.7,1009.8,35,9.4,245.9,21.2,8,,2021-05-25T05:26:31,2021-05-25T18:19:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-26,36,28,31.5,41.8,32.6,37.7,24.5,67.4,1.3,100,29.17,rain,,,,13,114.6,1009.5,44.7,9.4,279.1,24,9,,2021-05-26T05:26:24,2021-05-26T18:19:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-27,37,28,32.1,43.2,32.6,38.2,24.4,65.1,1.2,100,29.17,rain,,,,13,113.2,1009.8,41.3,10,289.6,24.9,9,,2021-05-27T05:26:18,2021-05-27T18:20:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,RPLL
RPLL,2021-05-28,37,29,32.3,45.8,33.5,39.1,24.8,65.5,14.4,100,87.5,rain,,,,14.8,116.1,1010.1,52.2,10,224.1,19.4,7,,2021-05-28T05:26:13,2021-05-28T18:20:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
RPLL,2021-05-29,38,29,32.3,45.7,34.4,39.8,25.3,68.4,2.6,100,33.33,rain,,,,24.1,175.1,1008.4,33.4,9.7,254.6,22,9,,2021-05-29T05:26:10,2021-05-29T18:20:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,RPLL
RPLL,2021-05-30,35,28,31.3,45.1,32.6,39.3,25.9,73.5,0,0,0,,,,,31.7,262.7,1007.3,77,8.1,206.4,17.6,7,,2021-05-30T05:26:06,2021-05-30T18:21:07,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,RPLL
RPLL,2021-05-31,38,28,31.8,45.7,33.4,39.2,25.5,70.8,0.5,100,20.83,rain,,,,24.1,250.4,1006.1,55.4,8.9,171.9,14.9,6,,2021-05-31T05:26:04,2021-05-31T18:21:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,RPLL
RPLL,2021-06-01,36,29,32.1,46.1,33.6,39.1,25.1,67.8,7,100,62.5,rain,,,,16.6,18.5,1006.5,51.7,8.7,212.1,18.3,8,,2021-06-01T05:26:03,2021-06-01T18:21:46,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,RPLL
